Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,KO
2876393029,Ga0396778_011_178241_178879,acyl-homoserine lactone synthase,2876392853,Mesorhizobium sp. M1D.F.Ca.ET.234.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876404314,Ga0396544_133_79926_80564,acyl-homoserine lactone synthase,2876399893,Mesorhizobium sp. M7A.F.Ca.AU.002.03.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876404789,Ga0396544_142_3474_4082,acyl-homoserine lactone synthase,2876399893,Mesorhizobium sp. M7A.F.Ca.AU.002.03.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876407284,Ga0396552_0133_4800_5438,acyl-homoserine lactone synthase,2876406927,Mesorhizobium sp. M7A.F.Ca.CA.002.03.2.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876419770,Ga0396777_260_9863_10501,acyl-homoserine lactone synthase,2876413966,Mesorhizobium sp. M2D.F.Ca.ET.233.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876420346,Ga0396777_271_263424_263996,acyl-homoserine lactone synthase,2876413966,Mesorhizobium sp. M2D.F.Ca.ET.233.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876427603,Ga0396602_477_7792_8430,acyl-homoserine lactone synthase,2876420981,Mesorhizobium sp. M7A.F.Ca.CA.004.08.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876764988,Ga0352213_055_10421_11080,acyl-homoserine lactone synthase,2876761206,Bradyrhizobium centrolobii BR 10245,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876771895,Ga0347405_044_27241_27900,acyl-homoserine lactone synthase,2876771140,Bradyrhizobium canariense UBMA192,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876781613,Ga0347397_077_69006_69665,acyl-homoserine lactone synthase,2876779368,Bradyrhizobium canariense UBMA050,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876803004,Ga0347400_095_69006_69665,acyl-homoserine lactone synthase,2876800382,Bradyrhizobium canariense UBMA060,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876819201,Ga0347406_048_27206_27865,acyl-homoserine lactone synthase,2876818435,Bradyrhizobium canariense UBMA195,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876857807,Ga0352196_254_57854_58420,acyl-homoserine lactone synthase,2876855423,Sphingomonas sp. CCH9-E2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876857927,Ga0352196_269_12309_12929,acyl-homoserine lactone synthase,2876855423,Sphingomonas sp. CCH9-E2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876858648,Ga0352196_359_4223_4849,acyl-homoserine lactone synthase,2876855423,Sphingomonas sp. CCH9-E2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876859099,Ga0352196_403_74724_75341,acyl-homoserine lactone synthase,2876855423,Sphingomonas sp. CCH9-E2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876872345,Ga0352181_073_31318_31932,acyl-homoserine lactone synthase,2876870564,Sphingomonas sp. CCH18-B1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876875953,Ga0352197_237_17984_18601,acyl-homoserine lactone synthase,2876874476,Sphingomonas sp. CCH9-F2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2876882782,Ga0352205_196_7131_7745,acyl-homoserine lactone synthase,2876878905,Sphingomonas sp. CCH18-H6,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878036107,Ga0396761_0065_30763_31401,acyl-homoserine lactone synthase,2878035449,Mesorhizobium sp. M3A.F.Ca.ET.201.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878036762,Ga0396761_0098_14483_15148,acyl-homoserine lactone synthase,2878035449,Mesorhizobium sp. M3A.F.Ca.ET.201.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878726864,Ga0347494_47_91818_92456,acyl-homoserine lactone synthase,2878723704,Mesorhizobium temperatum SDW018,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878736667,Ga0396642_1616_992_1630,acyl-homoserine lactone synthase,2878730984,Mesorhizobium sp. M7A.T.Ca.TU.009.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878740242,Ga0396773_111_371371_372009,acyl-homoserine lactone synthase,2878738818,Mesorhizobium sp. M8A.F.Ca.ET.218.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878748244,Ga0396540_071_395391_395963,acyl-homoserine lactone synthase,2878745973,Mesorhizobium sp. M2D.F.Ca.ET.226.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878752708,Ga0396540_158_9863_10501,acyl-homoserine lactone synthase,2878745973,Mesorhizobium sp. M2D.F.Ca.ET.226.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878755106,Ga0396733_110_146362_147000,acyl-homoserine lactone synthase,2878753008,Mesorhizobium sp. M4B.F.Ca.ET.150.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878763468,Ga0396539_200_46232_46870,acyl-homoserine lactone synthase,2878760144,Mesorhizobium sp. M1C.F.Ca.ET.192.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878770466,Ga0396730_222_46232_46870,acyl-homoserine lactone synthase,2878767105,Mesorhizobium sp. M1C.F.Ca.ET.144.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878776586,Ga0396589_177_21323_21961,acyl-homoserine lactone synthase,2878774303,Mesorhizobium sp. M7A.F.Ca.CA.002.15.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878784050,Ga0396597_0527_4657_5295,acyl-homoserine lactone synthase,2878781027,Mesorhizobium sp. M7A.F.Ca.CA.001.12.2.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2878796323,Ga0396647_2147_2_538,acyl-homoserine lactone synthase,2878788777,Mesorhizobium sp. M6A.T.Ca.TU.002.02.2.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879075746,Ga0347403_060_27183_27842,acyl-homoserine lactone synthase,2879074833,Bradyrhizobium canariense UBMA171,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879090000,Ga0396072_196_52479_53135,acyl-homoserine lactone synthase,2879083081,Bradyrhizobium zhanjiangense CCBAU 51787,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879098307,Ga0353185_185_1580_2239,acyl-homoserine lactone synthase,2879091575,Bradyrhizobium sp. CCH5-F6,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879101300,Ga0347408_133_28476_29135,acyl-homoserine lactone synthase,2879099564,Bradyrhizobium japonicum UBMA197,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879123857,Ga0347407_078_27245_27904,acyl-homoserine lactone synthase,2879119231,Bradyrhizobium canariense UBMAN05,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879130723,Ga0347399_069_69111_69770,acyl-homoserine lactone synthase,2879127579,Bradyrhizobium canariense UBMA052,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879136500,Ga0339463_01_699440_700096,acyl-homoserine lactone synthase,2879135838,Bradyrhizobium sp. MOS003,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879146117,Ga0347401_073_69006_69665,acyl-homoserine lactone synthase,2879142872,Bradyrhizobium canariense UBMA061,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879162206,Ga0396691_137_124220_124834,acyl-homoserine lactone synthase,2879157918,Sphingomonas populi 3-7,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879172353,Ga0340899_10_472403_473020,acyl-homoserine lactone synthase,2879170735,Sphingomonas sp. ZDH117,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2879183182,Ga0351073_065_9617_10225,acyl-homoserine lactone synthase,2879181723,Sphingomonas sp. Sph1(2015),"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2880521148,Ga0436478_01_2309045_2309692,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2880518877,Sphingobium sp. JAI105,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2880523706,Ga0436478_03_71769_72383,acyl-homoserine lactone synthase,2880518877,Sphingobium sp. JAI105,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881008826,Ga0442442_02_37129_37773,acyl-homoserine lactone synthase,2881008736,Sphingobium algorifonticola TLA-22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881042795,Ga0442453_04_14119_14739,acyl-homoserine lactone synthase,2881041703,Sphingosinicella sp. CPCC 101087,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881074687,Ga0442518_14_32451_33092,acyl-homoserine lactone synthase,2881072881,Siculibacillus lacustris SA-279,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881124415,Ga0442580_695_96998_97630,acyl-homoserine lactone synthase,2881121814,Microvirga pakistanensis NCCP-1258,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881124517,Ga0442580_696_71198_71839,acyl-homoserine lactone synthase,2881121814,Microvirga pakistanensis NCCP-1258,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881147511,Ga0443196_01_47201_47839,acyl-homoserine lactone synthase,2881147464,Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881158615,Ga0443276_01_3267699_3268337,acyl-homoserine lactone synthase,2881155292,Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881164287,Ga0443313_01_2537916_2538554,acyl-homoserine lactone synthase,2881161766,Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881185034,Ga0443569_01_6320819_6321478,acyl-homoserine lactone synthase,2881178938,Bradyrhizobium sp. TSA1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881244919,Ga0440101_070_822108_822746,acyl-homoserine lactone synthase,2881239745,Mesorhizobium delmotii STM 462,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881369833,Ga0443829_34_18318_18977,acyl-homoserine lactone synthase,2881364244,Bradyrhizobium sp. RP6,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881654372,Ga0440360_01_227478_228116,acyl-homoserine lactone synthase,2881654154,Phyllobacteriaceae bacterium Z3-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881672345,Ga0440368_121_1272_2099,acyl-homoserine lactone synthase,2881665667,Bradyrhizobium vignae LMG 28791,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881846750,Ga0448310_0077_25558_26166,acyl-homoserine lactone synthase,2881845957,Mesorhizobium sp. M4B.F.Ca.ET.019.03.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881853075,Ga0448310_0976_10990_11628,acyl-homoserine lactone synthase,2881845957,Mesorhizobium sp. M4B.F.Ca.ET.019.03.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881855877,Ga0448311_0601_3225_3863,acyl-homoserine lactone synthase,2881853255,Mesorhizobium sp. M4A.F.Ca.ET.020.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881866853,Ga0448326_0692_547_1185,acyl-homoserine lactone synthase,2881861095,Mesorhizobium sp. M4B.F.Ca.ET.049.02.1.2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881962661,Ga0440452_09_89818_90444,acyl-homoserine lactone synthase,2881962551,Alphaproteobacteria bacterium SYSU XM001,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881964291,Ga0440452_10_63358_63987,acyl-homoserine lactone synthase,2881962551,Alphaproteobacteria bacterium SYSU XM001,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2881965905,Ga0440452_12_65961_66590,acyl-homoserine lactone synthase,2881962551,Alphaproteobacteria bacterium SYSU XM001,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882131436,Ga0441429_02_750440_751060,acyl-homoserine lactone synthase,2882129403,Altererythrobacter sp. FM1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882189442,Ga0441943_03_1081315_1081941,acyl-homoserine lactone synthase,2882187932,Unclassified alpha proteobacterium U9-1i,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882190114,Ga0441943_04_293174_293803,acyl-homoserine lactone synthase,2882187932,Unclassified alpha proteobacterium U9-1i,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882286628,Ga0442132_01_2044516_2045169,acyl-homoserine lactone synthase,2882284595,Chromobacterium sphagni IIBBL 37-2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882293326,Ga0442133_061_157282_157935,acyl-homoserine lactone synthase,2882289281,Chromobacterium sphagni IIBBL 14B-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882391446,Ga0442205_27_43621_44241,acyl-homoserine lactone synthase,2882388624,Tsuneonella flava MS1-4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882460798,Ga0442268_033_6730_7371,acyl-homoserine lactone synthase,2882456835,Microvirga sp. KLBC 81,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882484098,Ga0442275_16_382517_383173,acyl-homoserine lactone synthase,2882483387,Oceaniradius stylonematis StC1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882592556,Ga0442319_01_2806733_2807353,acyl-homoserine lactone synthase,2882589829,Sphingomonas crusticola MIMD3,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882632870,Ga0442369_022_145854_146492,acyl-homoserine lactone synthase,2882632389,Mesorhizobium waimense ICMP19557,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882847449,Ga0442495_416_55378_56010,acyl-homoserine lactone synthase,2882842547,Ciceribacter sp. F8825,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882878355,Ga0445118_304_41245_41901,acyl-homoserine lactone synthase,2882872387,Bradyrhizobium sp. AS23.2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882917603,Ga0448329_444_54477_55115,acyl-homoserine lactone synthase,2882912400,Mesorhizobium sp. M4B.F.Ca.ET.013.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2882931874,Ga0450187_049_34536_35105,acyl-homoserine lactone synthase,2882930069,Bacillus sp. 2B10,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2883099193,Ga0440937_10_60895_61647,acyl-homoserine lactone synthase,2883096361,Phycosocius bacilliformis BOTRYCO-2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2883163756,Ga0451377_01_806674_807300,acyl-homoserine lactone synthase,2883162986,Sphingobium barthaii KK22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2883165293,Ga0451377_01_2344994_2345593,acyl-homoserine lactone synthase,2883162986,Sphingobium barthaii KK22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2883167719,Ga0451377_03_342806_343417,acyl-homoserine lactone synthase,2883162986,Sphingobium barthaii KK22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2883198302,Ga0443133_01_1984599_1985246,acyl-homoserine lactone synthase,2883196282,Lentilitoribacter sp. Alg239-R112,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2883494782,Ga0440491_07_409374_409829,acyl-homoserine lactone synthase,2883494097,Hansschlegelia sp. Dub,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2884196170,Ga0439767_01_66022_66660,acyl-homoserine lactone synthase,2884196110,Nitratireductor sp. SY7,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2884301131,Ga0443257_01_3127395_3128036,acyl-homoserine lactone synthase,2884298095,Microvirga thermotolerans HR1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2884960448,Ga0439750_01_4154384_4155037,acyl-homoserine lactone synthase,2884956406,Chromobacterium paludis 257-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2884969540,Ga0439851_01_901552_902364,acyl-homoserine lactone synthase,2884968636,Caulobacter sp. Ji-3-8,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885231419,Ga0443863_123_28992_29648,acyl-homoserine lactone synthase,2885228736,Methylobacterium sp. TER-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885306151,Ga0443213_01_1030667_1031305,acyl-homoserine lactone synthase,2885305155,Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885310890,Ga0443213_01_5807669_5808337,acyl-homoserine lactone synthase,2885305155,Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885314793,Ga0443266_01_2306193_2306831,acyl-homoserine lactone synthase,2885312484,Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885316641,Ga0443266_01_4242700_4243281,acyl-homoserine lactone synthase,2885312484,Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885320047,Ga0448308_066_19630_20220,acyl-homoserine lactone synthase,2885318864,Mesorhizobium sp. M4B.F.Ca.ET.017.02.2.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885322150,Ga0448308_217_5047_5685,acyl-homoserine lactone synthase,2885318864,Mesorhizobium sp. M4B.F.Ca.ET.017.02.2.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885330571,Ga0448332_0638_18343_19017,acyl-homoserine lactone synthase,2885326080,Mesorhizobium sp. M1E.F.Ca.ET.041.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885331230,Ga0448332_0726_20206_20703,acyl-homoserine lactone synthase,2885326080,Mesorhizobium sp. M1E.F.Ca.ET.041.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885336668,Ga0448324_0919_6158_6826,acyl-homoserine lactone synthase,2885334103,Mesorhizobium sp. M1E.F.Ca.ET.063.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885337521,Ga0448324_0988_2055_2693,acyl-homoserine lactone synthase,2885334103,Mesorhizobium sp. M1E.F.Ca.ET.063.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885340845,Ga0448324_1427_240_896,acyl-homoserine lactone synthase,2885334103,Mesorhizobium sp. M1E.F.Ca.ET.063.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885344773,Ga0448328_0668_4148_4786,acyl-homoserine lactone synthase,2885342637,Mesorhizobium sp. M4A.F.Ca.ET.050.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885353839,Ga0448312_221_5218_5856,acyl-homoserine lactone synthase,2885350715,Mesorhizobium sp. M4A.F.Ca.ET.022.05.2.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885371449,Ga0441417_23_579371_580030,acyl-homoserine lactone synthase,2885366525,Bradyrhizobium sp. LVM 105,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885398788,Ga0446153_080_35728_36387,acyl-homoserine lactone synthase,2885393238,Bradyrhizobium sp. CNPSo 3426,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885406050,Ga0443975_068_271322_271981,acyl-homoserine lactone synthase,2885401394,Bradyrhizobium sp. CNPSo 3424,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2885410845,Ga0445897_034_36014_36670,acyl-homoserine lactone synthase,2885409591,Bradyrhizobium sp. NAS80.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
